,cell_type,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,cre_line,dendrite_type
2121,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2122,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
2123,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2124,Ntsr1-Cre_GN220__L6__inh,,2.2052054864109273e-05,,,,1.3813628250590113e-08,1.1662871082523393e-09,1.4729677037425584,0.0007384385739155243,0.008967061842135055,0.028886664188256073,635.3861057107482,3.357316123274091e-07,0.0003123205269538833,2.35890583687457e-05,,0.02053801452798565,1.7646436631550494e-09,0.09688039274606236,8.896910985711769e-13,Ntsr1-Cre_GN220,aspiny
2125,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2126,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2127,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2128,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2129,Gad2-IRES-Cre__L5__inh,,0.0003736147165760333,,,,9.550435773168747e-06,6.213627304352265e-08,2.999941901808024,0.0007734030483023559,0.006523920899197545,0.01654193893481643,385.10386618249663,6.064971777218466e-07,0.00013348732839871586,1.0581139204512732e-07,,0.1165341043060202,9.178515997633117e-10,0.469058289890067,0.009537195496528079,Gad2-IRES-Cre,aspiny
2130,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2131,False,0.0017635632847773364,7.952634853327647e-05,0.4586381189092476,0.0006851478725575567,0.0005399414534668079,2.938008269226522e-06,0.004431286400538803,0.08440577529418025,1.7284268917395763e-06,0.0015422112477127786,0.0019052892426299484,999.1645360167768,0.0009126846063581963,0.0009156748441857606,1.0028921493137e-07,,,,,,Human,sparsely spiny
2132,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2133,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2134,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
2135,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2136,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2137,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
2138,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2139,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,aspiny
2140,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
2141,Rbp4-Cre_KL100__L5__exc,,0.00038893148779125327,,,,0.1627211081931187,0.0007382706201278951,0.1991243647575396,0.0003555840348509387,0.00023217586904534127,0.017332601902844396,189.46841289526128,2.6838957885468318e-05,0.0009091211717158306,7.064804431457701e-05,1.4179909839903021e-05,0.6915837706864002,6.360002203510528e-06,0.0010435941641183024,0.02145991310309684,Rbp4-Cre_KL100,spiny
2142,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2143,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2144,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2145,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
2146,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2147,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2148,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2149,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2150,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2151,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,spiny
2152,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2153,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
2154,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2155,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2156,Rbp4-Cre_KL100__L5__exc,0.00010009097472027384,0.015796905598374666,0.5160120271196034,0.0010771219892019288,7.408865965174982e-09,0.016319761574809438,0.021550491473595786,0.23853438876448074,0.000964255523045686,0.009222439368715958,6.014874164574915e-05,873.5168693502335,0.00010143474299458528,0.0003326925271137089,0.0002747243985271249,0.0006308080770920552,,,,,Rbp4-Cre_KL100,spiny
2157,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2158,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
2159,False,,,,,,,,,,,,,,,,,,,,,Penk-IRES2-Cre-neo,spiny
2160,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2161,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
2162,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
2163,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2164,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
2165,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2166,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2,aspiny
2167,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2168,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2169,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg2-Cre,spiny
2170,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2171,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2172,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2173,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
2174,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2175,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2176,False,,,,,,,,,,,,,,,,,,,,,Slc17a6-IRES-Cre,spiny
2177,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
2178,False,,,,,,,,,,,,,,,,,,,,,Glt25d2-Cre_NF107,spiny
2179,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2180,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2181,Scnn1a-Tg2-Cre__L4__exc,0.0041719265576064465,0.0003299274559344866,0.3920698358139635,0.0010371449083894158,0.010293844571187052,0.007382610600518005,0.1909520580989576,0.18760986013709588,0.0005195927438554008,0.0012287903307571769,7.556194621212351e-05,956.4690550526076,1.3974817224691185e-07,0.00023891778925095547,3.14964272329412e-05,0.0003852365810717357,,,,,Scnn1a-Tg2-Cre,spiny
2182,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2183,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2184,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
2185,Scnn1a-Tg3-Cre__L5__exc,2.1845275941806407e-05,0.0005112254085801918,0.7520094225191091,0.0019370415574269761,0.15304621064265356,0.014207260043762824,0.3050185063057929,0.5202487893348424,0.0002920912918792643,0.002483103938995635,0.0002449205145430504,949.512749205728,0.0005843657841989814,0.00022881291614198907,2.8613151785007233e-05,0.0004827233397796634,,,,,Scnn1a-Tg3-Cre,spiny
2186,False,3.8554156356374135e-07,6.738419962681877e-07,1.4190093462989088,4.1410721574042255e-09,3.7076164764397583e-06,1.0973061972952005e-09,0.002735408566273537,0.19737099572071026,0.0008067174381448753,0.009996035814090427,0.0005388573935237458,674.4994345670913,1.945370668323167e-06,0.0006527436485487628,2.071575745915035e-05,4.448660638337491e-07,,,,,Human,spiny
2187,False,,,,,,,,,,,,,,,,,,,,,Nkx2-1-CreERT2,aspiny
2188,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2189,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
2190,Sst-IRES-Cre__L2/3__inh,,0.003196061503450427,,,,0.029748038391633695,0.003813287275756658,0.15014702328807686,2.972182287069192e-05,0.0006018285983360063,0.008043376866373,483.23871536989344,1.5239709907449102e-05,0.0008233190526359777,0.0007439142683729063,,0.06725579928372445,3.638192525023953e-11,1.3400017718767643e-06,0.0027462340666963136,Sst-IRES-Cre,aspiny
2191,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2192,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2193,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2194,Pvalb-IRES-Cre__L4__inh,,0.003504692389443873,,,,0.060152750529076385,0.11884294933058412,0.33791155676909035,1.7155644219948863e-06,0.0013142129706747733,0.012138290318503449,20.818925809598934,0.0003514009829646638,8.818096766728972e-06,7.043483461383329e-06,,0.08065064972228217,2.9730840921116115e-08,0.03128698156346039,0.0004472489637646503,Pvalb-IRES-Cre,aspiny
2195,Scnn1a-Tg2-Cre__L4__inh,,0.001239026305883606,,,,0.05536300367876575,0.0002008805818254564,0.3478375782971943,0.00039861246740584787,0.007894539035848221,0.0029170122298803397,775.4379525543789,3.216280379170621e-05,4.730759565190382e-05,2.503037789209513e-05,,0.10597202812031456,4.889918557182682e-06,0.010512441772178029,0.008824181258313446,Scnn1a-Tg2-Cre,aspiny
2196,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
2197,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2198,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
2199,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2200,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
2201,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
2202,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2203,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,spiny
2204,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
2205,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2206,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2207,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2208,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2209,Nr5a1-Cre__L4__exc,0.0013761353506241635,1.3075869206846669e-10,0.5381915022273734,0.0004162198967330833,0.0019769801765673334,0.00016438073250875718,0.0005177086594084918,0.11582955693720652,0.0006083535266696378,0.0019721943937324048,0.002108236263969726,264.7960882499918,5.241120871558725e-07,0.000845152249221645,2.627222884963993e-05,3.2308020000565856e-05,,,,,Nr5a1-Cre,spiny
2210,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,aspiny
2211,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2212,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
2213,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
2214,Sst-IRES-Cre__L5__inh,5.880856891876674e-08,0.000980090915193964,0.09624063837697312,0.003050459763222809,1.8579999427418853e-06,0.035556487214397296,0.0151537458481734,0.8123259070545691,0.0006964462876763633,0.002935703734065931,0.00021507962389269203,825.5266715011038,4.160237241402976e-05,0.0002912971900059652,4.344549098613854e-06,,,,,,Sst-IRES-Cre,aspiny
2215,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2216,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25|Pvalb-T2A-Dre,aspiny
2217,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
2218,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2219,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2220,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2221,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2222,Rbp4-Cre_KL100__L4__exc,0.002791004191417657,4.933983551256633e-06,0.6612392078589839,0.0003238632871797733,0.006068914375723268,1.4653406281497155e-05,0.0002187063474696422,0.3093854072747929,0.0005384297456484849,0.007598676825466748,0.003071507502783813,572.1553734185835,0.0005476563664680063,0.00027083927156316224,6.992856930782525e-07,2.5534862828449647e-06,,,,,Rbp4-Cre_KL100,spiny
2223,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2224,Slc17a6-IRES-Cre__L2/3__exc,0.004179794281942778,7.540258239700782e-08,0.9059256070975557,0.00019734556033734253,0.0066406683936589,1.1050080021138404e-08,0.0004240205153814405,0.05288740186212903,0.0006555146610862845,0.0013492749633595858,0.0018866606246250226,297.8866877512773,4.869645973777635e-07,0.00044635965239176806,1.334422410982443e-07,1.0248248687339896e-07,,,,,Slc17a6-IRES-Cre,spiny
2225,Slc17a6-IRES-Cre__L2/3__exc,0.004179794281942778,7.540258239700782e-08,0.9059256070975557,0.00019734556033734253,0.0066406683936589,1.1050080021138404e-08,0.0004240205153814405,0.05288740186212903,0.0006555146610862845,0.0013492749633595858,0.0018866606246250226,297.8866877512773,4.869645973777635e-07,0.00044635965239176806,1.334422410982443e-07,1.0248248687339896e-07,,,,,Slc17a6-IRES-Cre,spiny
2226,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2227,Scnn1a-Tg2-Cre__L4__exc,8.372316782683746e-06,7.250472669704038e-07,0.7569078396245792,0.000687962203310949,0.08087399607755348,3.3306534021287995e-08,0.0001506118988496575,0.1541607975356227,0.0009721214803649484,0.00035318596217168044,0.0018934723136074922,716.2032454629386,9.779673784730234e-05,4.086296281972604e-06,2.3010954231317784e-05,0.0005945835845166803,,,,,Scnn1a-Tg2-Cre,spiny
2228,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2229,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
2230,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2231,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,sparsely spiny
2232,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2233,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
2234,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2235,False,,,,,,,,,,,,,,,,,,,,,Vipr2-IRES2-Cre,spiny
2236,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2237,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2238,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2239,False,,,,,,,,,,,,,,,,,,,,,Human,sparsely spiny
2240,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2241,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2242,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2243,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2244,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
2245,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2246,False,,,,,,,,,,,,,,,,,,,,,Human,sparsely spiny
2247,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny
2248,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2249,False,,,,,,,,,,,,,,,,,,,,,Sim1-Cre_KJ18,spiny
2250,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,spiny
2251,False,,,,,,,,,,,,,,,,,,,,,Oxtr-T2A-Cre,aspiny
2252,Rorb-IRES2-Cre__L4__exc,1.7974250164592304e-06,0.0010123168794720888,0.30911966430285265,7.930795748574373e-05,0.04178619970242015,0.000210531502547906,0.17401885765989766,0.05558287300647657,0.0005441387591672318,0.004618237251392047,3.085188396934057e-05,824.3208681222487,1.3069441949580842e-06,0.0001869395906746028,2.1745954302259206e-07,1.0500417757152398e-06,,,,,Rorb-IRES2-Cre,spiny
2253,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2254,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2255,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2256,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2257,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2258,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
2259,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2260,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
2261,False,,,,,,,,,,,,,,,,,,,,,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny
2262,False,,,,,,,,,,,,,,,,,,,,,Gad2-IRES-Cre,aspiny
2263,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2264,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2265,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2266,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2267,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2268,Rorb-IRES2-Cre__L5__exc,4.931518735040719e-08,6.4323392738485626e-06,0.4976473625583444,0.00011832438014616787,0.02093303323896091,1.0012606831018484e-05,0.0006622520549230402,0.08391475233389807,0.00023722462878725503,0.0008550454006859215,0.004012542769374194,545.0871231733731,1.5748272938952607e-05,0.00045495201789626835,6.542840291708015e-05,9.284633491238136e-06,,,,,Rorb-IRES2-Cre,spiny
2269,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
2270,False,,,,,,,,,,,,,,,,,,,,,Ntsr1-Cre_GN220,spiny
2271,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2272,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
2273,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2274,False,,,,,,,,,,,,,,,,,,,,,Nr5a1-Cre,spiny
2275,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2276,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2277,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
2278,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2279,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2280,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2281,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152,aspiny
2282,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,aspiny
2283,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2284,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2285,False,,,,,,,,,,,,,,,,,,,,,Vip-IRES-Cre,aspiny
2286,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2287,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2288,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2289,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2290,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2291,False,,,,,,,,,,,,,,,,,,,,,Rbp4-Cre_KL100,spiny
2292,Rbp4-Cre_KL100__L5__exc,,3.303277589655057e-07,,,,1.1077295719363887e-05,0.0004049573909720335,0.027384280534702,1.334764509897158e-06,0.0017304922371635814,0.02166909653238528,708.4440238941078,0.0006508317816035184,0.0003137831780948689,7.386334249149106e-06,1.0043176683030213e-07,0.12987612354649672,0.00260905809905132,0.030776517875275917,0.0003449207278209432,Rbp4-Cre_KL100,spiny
2293,Rbp4-Cre_KL100__L5__exc,,0.002795010900949638,,,,0.00010705237247388144,6.474019331736969e-08,0.17413579576042193,0.0003793475959679695,0.007366836657429051,0.003599544590968475,20.000009390662168,3.1184952452207235e-07,0.00011584470371833209,0.00031038992849799637,0.0003161781573146167,0.1214543607598112,3.630173538327064e-06,1.3504999444302612e-06,0.003457393220360017,Rbp4-Cre_KL100,spiny
2294,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2295,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2296,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny
2297,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
2298,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2299,False,,,,,,,,,,,,,,,,,,,,,Chrna2-Cre_OE25,spiny
2300,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2301,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
2302,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,sparsely spiny
2303,False,,,,,,,,,,,,,,,,,,,,,Nos1-CreERT2|Sst-IRES-FlpO,aspiny
2304,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2305,False,,,,,,,,,,,,,,,,,,,,,Sst-IRES-Cre,aspiny
2306,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2307,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2308,False,,,,,,,,,,,,,,,,,,,,,Ndnf-IRES2-dgCre,aspiny
2309,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2310,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2311,False,,,,,,,,,,,,,,,,,,,,,Cux2-CreERT2,spiny
2312,False,,,,,,,,,,,,,,,,,,,,,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny
2313,False,,,,,,,,,,,,,,,,,,,,,Ctgf-T2A-dgCre,spiny
2314,False,,,,,,,,,,,,,,,,,,,,,Esr2-IRES2-Cre,spiny
2315,False,,,,,,,,,,,,,,,,,,,,,Scnn1a-Tg3-Cre,spiny
2316,False,,,,,,,,,,,,,,,,,,,,,Human,spiny
2317,False,,,,,,,,,,,,,,,,,,,,,Human,aspiny
2318,False,,,,,,,,,,,,,,,,,,,,,Chat-IRES-Cre-neo,aspiny
2319,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2320,Nr5a1-Cre__L4__inh,,0.0002161127479458477,,,,0.014336124309092178,0.0008189897657625528,1.423795906495357,0.00012328998949459155,0.002779582617413393,0.014723437222754881,35.82543235743788,1.001158037661246e-07,0.0009713781379483168,1.0000000963737542e-07,,0.05215414123437642,1.4234679327037642e-10,0.0376890995177277,0.0009004960488074145,Nr5a1-Cre,aspiny
2321,False,,,,,,,,,,,,,,,,,,,,,Pvalb-IRES-Cre,aspiny
2322,False,,,,,,,,,,,,,,,,,,,,,Rorb-IRES2-Cre,spiny
2323,Pvalb-IRES-Cre__L5__inh,,0.00036522167396644265,,,,0.04988239967964397,1.405220249439676e-06,1.6130313573340145,0.00046384993503658495,0.00010266972429738395,8.321501146721274e-05,129.38287770281028,1.5563482229792427e-05,0.0009878041642784178,1.7337927284573867e-05,,0.08086677670603781,1.8053903926354425e-07,0.1540947494381273,0.005649143707023552,Pvalb-IRES-Cre,aspiny
2324,Pvalb-IRES-Cre__L5__inh,,0.00025815322007305663,,,,0.030391035622218975,2.590755706283808e-12,1.7234668113278184,0.00043551977545342737,0.008086979278784245,0.04267272337059818,648.4348885078043,1.4247939252917592e-06,0.0004521690455607135,1.7370613704196381e-07,,0.056771957058235074,1.060998029049371e-06,0.13233143890695065,7.545556771293428e-06,Pvalb-IRES-Cre,aspiny
2325,Nr5a1-Cre__L4__exc,0.0006138904576196688,1.0897195308142005e-06,0.7884158094939597,1.0001949748874964e-08,0.03628337732312581,1.3363567759670184e-05,0.0395735160258678,0.1481302448196838,0.0006574496885781457,0.007012347151312774,0.0001415304197943945,857.9598440904077,0.00018081312503720825,0.0005801147458657352,3.432295981299985e-06,0.00012260361539229956,,,,,Nr5a1-Cre,spiny
