,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hausdorff_dimension,id_x,id_y,input_resistance_mohm,latency,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,scale_factor_x,scale_factor_y,scale_factor_z,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,soma_surface,specimen_id,superseded,tags,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,total_length,total_surface,total_volume,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,species,cre_line,dendrite_type,nm_id,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,structure_layer,reconstruction_type,gbar_Im_abs,gbar_Ih_abs,gbar_NaTs_abs,gbar_Nap_abs,gbar_K_P_abs,gbar_K_T_abs,gbar_SK_abs,gbar_Kv3_1_abs,gbar_Ca_HVA_abs,gbar_Ca_LVA_abs,gamma_CaDynamics_abs,decay_CaDynamics_abs,soma_g_pas_abs,axon_g_pas_abs,dend_g_pas_abs,apic_g_pas_abs,gbar_NaV_abs,gbar_Kd_abs,gbar_Kv2like_abs,gbar_Im_v2_abs
1671,,0.890830812861332,0.384915913559396,37.875,0.837657988583219,101.34333333333299,-15.7868752792556,0.154761904761905,1.15105,3.747055000000002,1.025053,-49.718753814697294,-49.37500190734861,-52.512502288818396,False,False,False,,396433731,491392788.0,115.44171999999999,0.04745,8.0,422.170626147995,435.525227757369,dendrite-only,28.0,60.0,2141.0,4.0,32.0,57.96,492.715004683258,247.031739457832,1.1482700000000001,3.7446349999999997,1.023388,33.5625,38.0312519073486,37.037501525878895,396307186,34,215.624928474426,0.0188374985009432,0.1144,0.1144,0.28,1.93555008,1.1712,3.76989,1.318017,-54.40625,-55.375003814697294,-72.9125,278.26152864527097,314804042,False,3D Neuron Reconstruction morphology,31.553622349184,90.0,68.0625019073486,280.0,1.14783,3.7442125,1.023024,-36.5,-36.390625,-47.15625,396307190,2446.57642607204,3000.00040214516,338.776587966812,1.1712,3.76989,1.318017,-54.40625,-55.375003814697294,-72.9125,3.3875199989817597,3.34664719298334,3.53883044978042,-94.25,-71.1050338745117,Mus musculus,Rorb-IRES2-Cre,spiny,473863510.0,0.0034367798109389645,2.3227609553453217e-07,0.742876229839164,3.5609968333260965e-05,0.0035947446403851173,2.0899154237086205e-05,0.0003275526315079882,0.16354295680022754,0.0006890062924081242,0.0031084484510131697,0.0014732781716555205,756.4741042095967,0.00018307603981572492,0.000220339997201112,5.943110387303583e-06,0.000119698451763558,,,,,5,dendrite-only,0.9563236038090817,6.463350141119391e-05,206.71387530928143,0.009908884223422888,1.0002791387229577,0.005815430605404899,0.09114529595519395,45.50771315839883,0.1917239441716952,0.8649616176939493,0.40995663616457506,210497.6406179244,0.05094301869744611,0.06131214444287615,0.0016537389812786834,0.03330747416419988,,,,
1672,,0.911180198471133,0.2920715779380381,42.113636363636395,0.9436503701612919,58.4721875,-18.184374145358,0.38198275862069003,1.22379,2.62018,1.024137,-58.593753814697294,-62.234378814697294,-62.193753051757795,False,False,False,,476754902,657210399.0,249.30017599999996,0.041995,4.0,182.756118048507,221.178105096551,full,22.0,52.0,2198.0,8.0,30.0,58.2484,245.104292806655,274.720698549847,1.222745,2.619105,1.02314,46.40625,46.76562690734861,47.662501525878895,476726801,29,240.781292319298,0.11698082834482199,0.1144,0.1144,0.28,1.418336384,1.238995,2.63988,1.551649,-53.84375,-55.093753814697294,-66.2812545776367,320.597114632689,476686112,False,3D Neuron Reconstruction morphology,26.9092326634796,50.0,39.9375,499.99996948242205,1.2222899999999999,2.61863,1.022756,-37.65625,-39.21875,-42.2812507629395,476726808,2539.93368079341,2338.41090198346,178.908970409166,1.223825,2.6202224999999997,1.551649,-58.78125,-62.359378814697294,-66.2812545776367,1.75176736697084,1.67573081423766,1.8712986119237,-82.5,-64.7840728759766,Mus musculus,Sst-IRES-Cre,aspiny,477878284.0,,0.001787743583076181,,,,0.007838697435023162,3.095338402020649e-08,0.10521580755926843,0.0008814678006675909,0.002604826842658681,0.03775272217626989,20.047842724993018,0.0009362130642732988,0.0008830098887486162,3.0941079579915405e-05,,0.051189106318950565,8.903838040127955e-11,0.0002725790772869774,2.8103810231817594e-07,2/3,full,,0.5731454344373286,,,,2.513063780147086,9.923565604995783e-06,33.73188431724973,0.2825960335356519,0.8350999698741505,12.103413799241658,6427.280532242707,0.3001472070874478,0.28309042252493805,0.009919620836941293,,16.411079786481498,2.8545447848217988e-08,0.08738806568744568,9.010000470505363e-05
1683,,0.885431022028078,0.471252268074634,55.75,0.849701344596509,47.4734210526316,-13.6006258338872,0.36943277310924394,1.11545,3.426875,1.024497,-63.24999618530271,-62.6979179382324,-64.3000015258789,False,False,False,,396489839,657301037.0,235.61712000000003,0.036430000000000004,5.0,183.250753631247,217.33373304788398,full,12.0,28.0,1402.0,4.0,16.0,94.2998,331.170179766346,263.45196153981004,1.11442,3.4258050000000004,1.023462,36.0000038146973,38.28125127156579,38.7187507629395,396376652,30,236.249998211861,0.17793494462966894,0.1144,0.1144,0.28,2.61145984,,,1.6328559999999999,,,-67.9812515258789,338.556461797447,324266189,False,3D Neuron Reconstruction morphology,23.790068991736106,70.0,60.1250012715658,509.99996948242205,1.114025,3.4253833333333303,1.023099,-38.1875,-37.68750127156579,-40.206250762939504,396376656,1696.59146308595,2533.99531544614,329.294336815294,1.1154899999999999,3.42693666666667,1.6328559999999999,-63.375003814697294,-62.8541679382324,-67.9812515258789,1.7641552025162102,1.71416959107014,1.82454635060058,-94.00000762939449,-67.1558456420898,Mus musculus,Sst-IRES-Cre,sparsely spiny,480629276.0,,4.900841807841265e-05,,,,1.0061393063629724e-05,0.0011801481501301642,0.4463070991413206,3.205916379709359e-05,0.0011658842760952214,0.008276944775566588,841.5864768325978,9.834683663652371e-05,0.0008765132227717548,0.0002013810282422384,,0.09043414081574534,1.7811599055964329e-06,0.038021996749876434,0.0014587612029596658,2/3,full,,0.016592116622917423,,,,0.003406349636375855,0.3995467821048707,151.1001523603679,0.010853837063328813,0.39471765538007597,2.802213137708688,284924.53989302344,0.033295957040633005,0.29674921542028276,0.06817884839482398,,30.617062740270832,0.000603023195534203,12.872592690112196,0.49387303148141193
1686,,0.891643616796875,0.323041853554243,39.2608695652174,1.0076219575874898,13.6835384615385,-2.52000026748633,0.8015478626991149,1.09125,8.397585000000001,1.02412125,-55.812503814697294,-55.2500012715658,-59.0000028610229,False,False,False,,471080283,500919203.0,225.53072000000003,0.10540999999999999,4.0,192.720071779926,207.434092651693,full,23.0,54.0,2017.0,8.0,31.0,48.4529,292.00148310631903,224.063607432232,1.09018,8.39659166666667,1.0233275,3.25,7.250000476837161,12.5078132152557,471079439,55,131.250381469727,0.0613858103752136,0.1144,0.1144,0.28,1.3886753280000002,,,1.5244125,,,-66.7265663146973,328.308334808628,471077468,False,3D Neuron Reconstruction morphology,8.35216434772448,190.0,184.416666666667,205.0,1.0898299999999999,8.39621666666667,1.0230424999999999,-32.46875,-32.6875012715658,-45.234375953674295,471079421,2313.5414731462197,2344.27296836989,202.45323621544998,1.09136,8.397693333333331,1.5244125,-55.968753814697294,-55.4062512715658,-66.7265663146973,1.17066504765197,1.21028931520428,1.45100035792454,-95.6875,-66.2035369873047,Mus musculus,Pvalb-IRES-Cre,aspiny,478513411.0,,0.0031539421099505732,,,,0.049117354081130105,2.0607870127031798e-06,1.181946470437124,0.0002945268255034217,0.0006669630058621566,0.002763740022199396,22.77717282516823,0.00011410919427200049,0.0003384058128763726,1.2192377468687088e-07,,0.03726363690130573,3.2784270298513725e-08,0.06921077112430662,0.0011898319818782533,4,full,,1.0354654822006835,,,,16.125636728581593,0.0006765735525358278,388.04287754214744,0.09669561163749972,0.2189695138335618,0.9073588845322443,7477.935681879314,0.03746299955779471,0.11110144891500205,4.002859144102893e-05,,12.233962579981025,1.0763349189621002e-05,22.72247301864218,0.390631756672499
1718,,0.9280430998205601,0.20132272516262087,39.7333333333333,0.8031372877288079,8.59875000000004,23.4949993488387,1.00628897616236,1.0267700000000002,16.038805,1.0233889999999999,-64.21875,-61.33333714803061,-65.9875015258789,False,False,False,,482535023,491119245.0,95.58364,0.00461,3.0,242.35193019584202,258.868561141399,full,15.0,36.0,1397.0,6.0,21.0,44.5237,302.03854207815397,323.493561666049,1.02626,16.038211666666697,1.022915,10.25,13.7291679382324,17.5125003814697,482526183,64,87.18749880790709,0.0920467376708984,0.1144,0.1144,0.28,1.26490432,,,1.305923,,,-71.4625045776367,120.229051811474,482516713,False,3D Neuron Reconstruction morphology,6.30957887700408,400.0,375.416666666667,600.0,1.02603,16.037914999999998,1.02271,-39.8437538146973,-32.5000012715658,-46.856251525878896,482526167,1621.87132536787,1027.22068597428,54.521240227161705,1.026805,16.0388466666667,1.305923,-64.3125,-61.4166692097982,-71.4625045776367,1.17200712664061,0.9690123182005408,1.17435434991953,-89.78125762939449,-70.0180740356445,Mus musculus,Pvalb-IRES-Cre,aspiny,483106906.0,,0.003624033966907821,,,,0.06159024829718252,0.3128280897715783,2.466716134238744,0.0007368709941524128,0.0003845207031643438,1.0933611660484094e-07,27.326033769164837,0.0009991063798788038,0.000948699890320542,7.530629250061397e-06,,0.05105148739284526,5.173583473799656e-06,0.28944435652061984,2.05069114979084e-06,5,full,,0.4357141675739021,,,,7.404937153603505,37.61102461323152,296.5709419075888,0.08859330093432279,0.04623055954333031,1.3145377628148783e-05,3285.3831298350074,0.12012161271162292,0.11406128826688815,0.0009054004142786332,,6.1378719228072045,0.0006220150355224444,34.799620536656356,0.00024655265249753407
1721,,0.8797182633771709,0.32116257854521396,41.45,0.9102529527866701,29.422424242424306,-8.44562440815988,0.4576719576719579,1.08986,3.004285,1.025395,-52.500003814697294,-53.0,-53.90625,False,False,False,,396490296,491119419.0,341.928832,0.021625,5.0,265.22226197974,298.720088842983,full,20.0,43.0,1787.0,3.0,23.0,98.8344,417.89061995154196,193.590562530523,1.08798,3.00173,1.023515,21.375,23.875,22.5,396401423,39,279.062509536743,0.101829849183559,0.1144,0.1144,0.28,1.317689984,1.098695,3.0137650000000002,1.1826,-53.71875,-54.187503814697294,-73.8437576293945,252.4236723228,327962063,False,3D Neuron Reconstruction morphology,15.78023149214,50.0,49.5,390.0,1.08755,3.00128,1.02315,-40.8750038146973,-37.4375038146973,-39.25,396401405,2066.36972922975,2085.7898613083803,180.44641369007599,1.098695,3.0137650000000002,1.1826,-53.71875,-54.187503814697294,-73.8437576293945,2.99437911380745,3.0846353901733,2.86569206733327,-99.90625,-73.481330871582,Mus musculus,Htr3a-Cre_NO152,aspiny,472352327.0,0.002347544995031803,8.870447773262315e-05,0.38141078962386143,0.0005772094760217576,0.00028694233609827263,0.0005943799716640832,0.00038243699331903433,0.2158822493240216,0.00011909293668047584,1.4505101666697494e-05,0.01021281913287811,586.3600269374283,9.429140983590928e-05,0.0007150148344826963,2.533879143055059e-07,,,,,,2/3,full,0.592575928588937,0.022391110020744776,96.277112180394,0.14570133563693122,0.07243103822280912,0.1500355752025697,0.09653615028568077,54.49379016367585,0.0300618764245924,0.0036614310301233484,2.5779573102896465,148011.15130284158,0.023801383939274404,0.18048667028540122,6.396110785121076e-05,,,,,
1729,,0.924010690797597,0.528983142177918,61.7608695652174,0.964435107063797,,12.387499012667101,0.17669021190716394,1.40994,4.40560666666667,1.025335,-51.875003814697294,-55.6875012715658,-55.468753814697294,False,False,False,,529955834,667320290.0,110.580048,0.2423,9.0,464.52384616156195,507.023203216638,full,47.0,99.0,5727.0,5.0,52.0,136.0657,609.70176854112,455.421383398354,1.40796,4.4036599999999995,1.02362,46.843753814697294,45.2708346048991,47.6875028610229,529893689,50,141.87499880790702,0.0575902201235294,0.1144,0.1144,0.28,1.293909248,1.4637200000000001,4.43002666666667,,-54.531253814697294,-58.8125025431315,,395.23026257372396,529889679,False,3D Neuron Reconstruction morphology,21.0058056592473,70.0,84.5416666666667,770.0,1.40734,4.40304666666667,1.023075,-37.5937538146973,-45.562503814697294,-49.101563453674295,529893731,6868.61509690989,11625.910380065201,1738.4435250482502,1.4637200000000001,4.43002666666667,1.6670200000000002,-54.531253814697294,-58.8125025431315,-71.015625,2.96593122668068,3.26930940189889,3.3454240203898196,-86.78125762939449,-70.97190856933591,Homo Sapiens,Human,spiny,626170628.0,0.0005866090468305441,4.3335086564186975e-05,1.3946973267205385,0.0006595746171797035,0.07669319611936659,0.0014203961131258325,0.0015526636292960724,0.2356230808230071,0.0005329986474438912,0.006743357877108843,0.0009996082494642233,348.0730340969638,0.0006709287695525419,1.3366587174915918e-05,1.0000004413557316e-07,4.77172984543774e-07,,,,,3,full,0.2318456476069579,0.017127337641418675,551.2265906506293,0.26068384913489767,30.311472039875365,0.5613835287494197,0.6136596538953579,93.12537210210688,0.21065719538068883,2.6651791043983177,0.3950754309066055,137568.99666097577,0.2651713537585167,0.005282879758856589,3.952304370108657e-05,0.00018859320397432333,,,,
1731,,0.8805669276903191,0.27910226072815997,47.9583333333333,0.790493805112563,160.955,9.61562513640546,0.112884160756501,1.21759,3.15227,1.02494,-52.84375,-55.6354192097982,-60.07031440734861,False,False,False,,464341712,491770330.0,258.0088,0.03216,6.0,193.794062842854,226.645189766741,full,12.0,30.0,1330.0,6.0,18.0,68.18,226.912671211346,291.599789898932,1.21604,3.1508849999999997,1.023405,9.50000095367432,18.3229173024495,12.1250002384186,396363705,53,320.535778999329,0.0329767949879169,0.1144,0.1144,0.28,1.6944314880000002,1.2408549999999998,3.16695,1.658825,-52.5625,-53.96875,-69.1171894073486,249.288252097134,323475862,False,3D Neuron Reconstruction morphology,36.3739686150601,70.0,53.25,117.49999237060499,1.21559,3.15044,1.02302,-41.5625,-44.4895833333333,-41.328125953674295,396363689,1540.77672421044,1353.27391709407,98.716917721812,1.217705,3.152365,1.658825,-52.906253814697294,-55.71875,-69.1171894073486,2.14434464861127,2.1088285636971498,1.87477525012872,-99.65625762939449,-70.04547119140621,Mus musculus,Sst-IRES-Cre,aspiny,478513459.0,,0.0006980458344037752,,,,0.005086535762909517,0.0006151855374687543,0.7435772304202987,0.0005443363634667985,0.0006690040474626044,0.015482757039646728,783.4428613455757,0.00047351389520410215,1.448059421220168e-05,1.3932937444114194e-06,,0.07610502633174851,1.837403037584433e-10,0.0014632417763945323,0.005125964390731652,5,full,,0.17401462594220257,,,,1.2680136095652756,0.15335852735102168,185.36506807070413,0.13569666060154845,0.16677484963786074,3.8596694400581297,195303.10152281588,0.11804145127913611,0.0036098420204876322,0.0003473317622021937,,18.972088990047943,4.580429916373879e-08,0.3647689848328984,1.277842703277644
1748,,0.90333941673511,0.36895205588150004,37.4761904761905,0.92393465189466,69.73192307692311,21.3275005295221,0.247727272727273,1.169665,2.70482333333333,1.02504375,-55.531253814697294,-54.500003814697294,-57.78906440734861,False,False,False,,477184582,491771398.0,381.6368,0.0547900000000001,9.0,430.04737647852204,491.50217711453695,dendrite-only,22.0,52.0,1791.0,8.0,30.0,54.6087,478.43433554444397,281.419526228045,1.167735,2.702845,1.02337125,40.59375,42.9687525431315,40.1250028610229,477160880,36,245.552986860275,0.0131556671112776,0.1144,0.1144,0.28,2.639781632,1.18702,2.72992,1.73726625,-60.656253814697294,-58.4062525431315,-86.49218940734859,342.554244576267,477135941,False,3D Neuron Reconstruction morphology,22.9289414374587,50.0,42.0416653951009,630.0,1.1673149999999999,2.70241833333333,1.0229925,-45.53125,-40.9791692097982,-51.27343940734861,477160884,2086.2590359658802,2428.43953095449,248.18478975982498,1.18702,2.72992,1.73726625,-60.656253814697294,-58.4062525431315,-86.49218940734859,3.9751213547828597,3.7180388332132996,4.12002317161901,-102.09375762939501,-82.93495178222659,Mus musculus,Slc17a6-IRES-Cre,spiny,477880244.0,0.03383328511616331,6.912269742216992e-10,0.2620345002733719,0.004908767398339394,2.0786383788162773e-05,7.437049551220444e-07,0.00018439953766610204,0.027914709199219984,0.000973218205279643,0.007329381976348749,0.0338064977873456,35.692408316207036,8.842176052008328e-05,4.057119055921065e-05,2.296935733371038e-07,0.0003827331528675018,,,,,4,dendrite-only,11.589735424500782,2.3678273398525297e-07,89.76103029406454,1.6815191079387588,0.007120463996026462,0.0002547592890894585,0.06316684432542448,9.562302122304974,0.33338002711743847,2.5107109061190527,11.580559311313415,12226.585967865973,0.03028924937906072,0.013897833533570181,7.868250849851497e-05,0.13110686605482,,,,
1753,,0.869740546712207,0.573912144198669,81.325,0.9917247043776408,244.106666666667,-76.13249614069059,0.0823359072774759,1.14952,9.827860000000001,1.025536,-49.968753814697294,-53.9062512715658,-52.600003814697295,False,False,False,,541543104,667320476.0,67.98776,0.06366000000000001,10.0,496.591279841118,526.529231239219,full,40.0,86.0,6561.0,6.0,46.0,84.1315,721.054114564237,408.96034307431603,1.1472799999999999,9.825619999999999,1.023584,49.0,50.4375,49.412501525878895,541541250,60,72.96871393918991,0.15128645300865198,0.1144,0.1144,0.28,1.212976384,,,,,,,865.635817136931,541540569,False,3D Neuron Reconstruction morphology,20.4481666233022,210.0,220.125,1560.0,1.14678,9.82513333333333,1.023128,-37.15625,-38.9270846048991,-44.2750015258789,541541236,7640.8740064145095,14073.011569992801,2360.92349897219,1.25614,9.82798,1.13042,-53.375003814697294,-54.0208346048991,-71.6250015258789,4.1117841493268,4.25547519082076,4.208821473831581,-79.1562576293945,-70.7050552368164,Homo Sapiens,Human,spiny,626170556.0,8.542493146190822e-09,9.02047828321706e-07,2.256871581266429,2.5534577114705305e-05,1.913904825734392e-07,2.892918557855645e-06,0.018795278773645063,0.23326092211249905,0.0007122880061793514,0.009590316092819264,0.0003019914558867397,652.1018372401893,0.0005737725302594327,0.0007267165639772302,1.1563661454562056e-06,1.2480299904009394e-07,,,,,3,full,7.394688034989525e-06,0.000780844908965854,1953.628875422683,0.022103644525933903,0.0001656744567746906,0.002504213919739963,16.269866499540658,201.91900891896714,0.6165820102658982,8.301721107609064,0.26141462068488935,564482.7067359053,0.4966780530818485,0.6290718866853725,0.0010009919532314657,0.00010803394605521133,,,,
1786,,0.875972324123163,0.258836167205217,42.7826086956522,0.838377300893462,146.5375,-0.143749988583582,0.17555556423987698,1.07736,3.22626833333333,1.024074,-46.90625,-45.8958346048991,-48.856252288818396,False,False,False,,476243976,491392856.0,100.953352,0.0304600000000002,6.0,308.386145072959,350.734616380075,dendrite-only,23.0,54.0,2158.0,8.0,31.0,86.5336,368.699913626104,240.519435524605,1.07595,3.2247049999999997,1.022867,43.093753814697294,46.1458346048991,44.9250015258789,476236714,32,180.93746900558497,0.00467415805906057,0.1144,0.1144,0.28,1.36676672,1.085785,3.2476333333333303,1.4434799999999999,-49.875003814697294,-52.13542048136389,-63.8375045776367,144.76832548992,476216637,False,3D Neuron Reconstruction morphology,18.6400926441642,130.0,55.1249987284342,580.0,1.0756299999999999,3.22437833333333,1.0225959999999998,-36.59375,-34.75,-42.606252288818396,476236718,2496.7308598459,2032.8123983103,147.515364802033,1.085785,3.2476333333333303,1.4434799999999999,-49.875003814697294,-52.13542048136389,-63.8375045776367,3.44171241441648,3.3408004633914303,3.6282227545128296,-81.0,-62.4188423156738,Mus musculus,Scnn1a-Tg3-Cre,spiny,477839613.0,7.43221396041771e-06,0.0037514505905292365,1.189033840923486,1.816113405903129e-07,0.03717786431133873,0.021370940838132527,0.003931955973174927,0.07694112407573095,0.00046070089304453847,0.00998267193909766,0.0004759095407955997,437.69294968678963,0.0003815734300190812,0.00016594470828035048,0.0002829774122199618,8.015771963372942e-06,,,,,4,dendrite-only,0.0010759491697324784,0.5430912201490891,172.13443810134095,2.6291569667239135e-05,5.382177161643965,3.093835319280593,0.569222682136623,11.138637693755737,0.06669489683776857,1.4451747005383806,0.06889662730565574,63364.07540490034,0.05523974651530755,0.024023537541659597,0.04096616611855469,0.001160429884646549,,,,
1790,,0.910968086916278,0.22579834773537197,47.172131147541,0.7770667318474521,103.759375,-0.78562498303722,0.144866799609857,1.708825,8.77029166666667,1.0248190000000001,-49.593753814697294,-53.97917048136389,-56.606252288818396,False,False,False,,488679910,505203923.0,126.42991200000002,0.08552,24.0,677.2405672417,807.0189766389,dendrite-only,61.0,133.0,6100.0,11.0,72.0,150.5501,807.640796220649,343.461906531427,1.70733,8.768945,1.023534,40.6562538146973,43.739585876464794,40.5875015258789,488679290,74,47.6560592651367,0.18073551356792397,0.1144,0.1144,0.28,3.0454973439999997,1.75079,8.81142666666667,1.232941,-56.625,-57.739585876464794,-78.4187545776367,315.74816235280497,488679042,False,3D Neuron Reconstruction morphology,10.1430573399696,190.0,193.708333333333,1160.0,1.706955,8.76857166666667,1.023188,-42.4375,-42.7187525431315,-55.325001525878896,488679277,7272.1466299562,5138.7611787681,305.37818460144797,1.75079,8.81142666666667,1.232941,-56.625,-57.739585876464794,-78.4187545776367,2.9286807276352995,2.8957738371327104,2.85258836676767,-83.4687576293945,-76.93751525878909,Mus musculus,Rorb-IRES2-Cre,spiny,489932597.0,0.0010320728871482095,5.3824725421147695e-08,1.1737358653497845,0.0009730043948811053,1.1587312260807892e-06,0.009811714652867344,0.0005682428258207289,0.22789598840794545,0.0002482914426843894,2.5329885788849538e-09,0.010529508342911605,82.52692769969636,0.000979783012471371,4.4345024033744494e-05,3.7319098983936974e-06,5.312778995237843e-06,,,,,5,dendrite-only,0.325875117531201,1.699505814087169e-05,370.6049425717738,0.307224349644912,0.0003658672552958218,3.098030871172954,0.1794216280230602,71.95773954738492,0.07839756675552276,7.997864890435671e-07,3.3246729097528678,26057.725765801923,0.30936468569233083,0.014001859848145795,0.001178343692484053,0.0016775002047329304,,,,
1810,,0.900890173455981,0.143875161951334,48.75,0.95925567924672,22.67625,8.151250507904,0.7452160305501491,1.22804,10.993956666666698,1.02462125,-54.0,-53.9479166666667,-59.890625,False,False,False,,464677901,491119484.0,156.860064,0.047525,4.0,173.483700258439,197.009916090746,full,18.0,42.0,1831.0,6.0,24.0,75.88,256.26258724882,233.54498828437,1.226705,10.992818333333302,1.0233125,5.437500476837161,14.5000003178914,11.390625476837199,464290429,59,114.062502980232,0.06616641581058501,0.1144,0.1144,0.28,3.101348096,1.56602,,1.68389625,-40.71875,,-74.54687690734859,81.688935644951,333604946,False,3D Neuron Reconstruction morphology,7.1866761920389495,230.0,249.29166158040402,360.0,1.22631,10.992441666666698,1.0230125,-30.1875,-30.5833339691162,-39.960938453674295,464290413,2163.10026183243,979.330115909261,35.713918657004704,1.228275,10.99418,1.68389625,-54.187503814697294,-54.1666679382324,-74.54687690734859,1.3180304654657602,1.40874271477166,1.5536287095795198,-97.3125,-73.1888122558594,Mus musculus,Pvalb-IRES-Cre,aspiny,472306616.0,,0.0005368876061725564,,,,0.05874513218463723,1.9013387139523709e-06,1.0404564574701622,0.0005918445172867872,0.007806751673091319,0.007789408338094784,457.2848129791671,0.00036310219173887214,0.0008226035033902428,7.991632903897684e-07,,0.05041124606260161,2.3232698642683405e-07,0.015991680987486913,0.002484203907780725,2/3,full,,0.04385777710920176,,,,4.7988273224849705,0.00015531833584330913,84.99378059565379,0.04834714868445745,0.6377252350192703,0.6363084764428696,37355.109658868634,0.029661431573497387,0.06719760464975677,6.528279859845707e-05,,4.118041035389653,1.897854424280705e-05,1.3063433990414048,0.20293197315163544
1839,,0.887806379646245,0.328689588556192,59.6153846153846,0.878017636014107,44.057380952381,17.6281246544452,0.42909090909090897,1.140845,2.650205,1.0241725,-57.625003814697294,-60.45833714803061,-61.453128814697294,False,False,False,,485066518,496123885.0,284.958944,0.0283,2.0,219.48392845942,255.26630918763598,dendrite-only,7.0,20.0,952.0,6.0,13.0,52.3426,249.618312091377,178.488956723956,1.13943,2.6491533333333304,1.02312875,17.5625019073486,37.8020846048991,31.4921889305115,485060360,44,353.571385145187,0.138903766870499,0.1144,0.1144,0.28,2.5418600959999997,1.152025,2.66504166666667,1.55746875,-53.937503814697294,-54.9791692097982,-67.9453201293945,340.66315973104196,485058595,False,3D Neuron Reconstruction morphology,31.994060852045003,50.0,40.75,410.0,1.13895,2.64870166666667,1.02275375,-42.28125,-42.0208333333333,-42.414063453674295,485060340,1105.3695825591699,1142.65109945075,97.2687366497712,1.140865,2.6503116666666697,1.55746875,-57.718753814697294,-60.58333714803061,-67.9453201293945,1.7695399556973201,1.7094777799748302,1.7099853085133505,-99.15625,-67.0185165405273,Mus musculus,Sst-IRES-Cre,aspiny,485904766.0,,0.0032193753841049835,,,,0.02437495014564046,3.566432248803701e-09,0.1193121733492937,0.00021062835453921136,0.006786736645555165,0.0214801600413838,263.63284111814977,0.0005677368348607477,0.0007207168379840767,2.340741313708446e-05,,0.03568799379905063,2.0247750306366328e-08,6.521450658075551e-05,0.0026541780110627016,5,dendrite-only,,1.0967225907095406,,,,8.3036475349005,1.2149520788441543e-06,40.64526196754821,0.0717533207862779,2.311991149937275,7.317499191226275,89809.99666418067,0.19340702405936308,0.245521675299021,0.007974043320409093,,12.15758473204642,6.897662596811926e-06,0.022216179872101,0.9041806677372723
